!
! Created based on data from
!  "Measurement of the inclusive jet cross section in pp(bar) collisions at sqrt(s) = 1.96 TeV"
!   by D0 collaboration,
!   http://www-d0.fnal.gov/Run2Physics/WWW/results/final/QCD/Q08A 
!
! Predictions using FastNLO table from 
!   http://projects.hepforge.org/~fastnlo/code/src/fnt2009midp.tab.gz
!
! Errors are symmetrizated as errsym = sign("1")*max(|"1"|,|"2"|)
!
! File prepared for H1 Fitter by Alexander Bylinkin (alexander.bylinkin@desy.de) on 23.08.2011
!                     Checked by Pavel Belov        (pavel.belov@desy.de)        aug 2011. 
! 
&Data
   Name = 'D0 pp jets'
   Reaction  = 'pp jets APPLGRID'

   NDATA = 110
   NColumn = 32
   ColumnType ='Bin', 'Bin', 'Bin', 'Sigma', 'Error','Bin','Bin','Bin',24*'Error'
   ColumnName = 'EtaBinNumber','pt1', 'pt2', 'Sigma Inclusive', 'stat', 'ignore', 'ignore','NPCorr','D0_Jets_uncor','D0_Jets_sys1','D0_Jets_sys2','D0_Jets_sys3','D0_Jets_sys4','D0_Jets_sys5','D0_Jets_sys6','D0_Jets_sys7','D0_Jets_sys8','D0_Jets_sys9','D0_Jets_sys10','D0_Jets_sys11','D0_Jets_sys12','D0_Jets_sys13','D0_Jets_sys14','D0_Jets_sys15','D0_Jets_sys16','D0_Jets_sys17','D0_Jets_sys18','D0_Jets_sys19','D0_Jets_sys20','D0_Jets_sys21','D0_Jets_sys22','D0_Jets_sys23'
   NInfo   = 1
   DataInfo = 1960.,  
   CInfo    = 'sqrt(S)'
   
   IndexDataset = 84

   TheoryInfoFile = 'theoryfiles/fnt2009midp.tab'
   TheoryType     = 'FastNLO'


   Percent   = 25*True
&End
1	50	60	23140	0.7	-14.3	29.9	1.113	1.1	2.7	1.8	0	0	3	6.5	0.5	0	0	1.5	0.4	0.3	4	1.1	0	3	0	0.1	0.2	0.8	6.1	2.1	-0.1	
1	60	70	8818	0.3	-12.9	26	1.098	0.9	2.7	2	0	0	2.8	6.5	0.5	0	0	1.2	0.3	0.2	3.6	0.9	0	2.7	0	0	0.2	-0.4	4.9	1.4	-0.2	
1	70	80	3772	0.5	-11.6	22.8	1.085	0.7	2.7	2.1	0	0	2.8	6.5	0.5	0	0	1	0.3	0.2	3.3	0.8	0	2.5	0	0	0.2	-1.2	4	1.4	-0.3	
1	80	90	1759	0.7	-10.6	20.2	1.075	0.6	2.7	2.2	0	0	2.7	6.5	0.5	0	0	0.9	0.2	0.2	3.1	0.8	0	2.3	0	0	0.2	-1.6	3.3	1.4	-0.3	
1	90	100	893	1	-9.6	18	1.066	0.6	2.7	2.4	0	0	2.8	6.5	0.5	0	0	0.8	0.2	0.1	2.9	0.7	0	2.1	0	0	0.2	-1.9	2.7	1.4	-0.4	
1	100	110	482.8	0.4	-8.8	16.1	1.059	0.6	2.7	2.5	-0.2	0	2.8	6.5	0.5	0	0	0.8	0.2	0.1	2.7	0.7	0	2	0	0	0.2	-2.1	2.2	1	-0.4	
1	110	120	274.4	0.5	-8.1	14.6	1.053	0.5	2.8	2.6	-0.1	0	2.8	6.5	0.5	0	0	0.7	0.2	0.1	2.6	0.6	0	1.8	0	0	0.2	-2.2	1.9	1	-0.4	
1	120	130	158.8	0.3	-7.5	13.3	1.048	0.5	2.8	2.7	0.1	0	2.9	6.5	0.5	0	0	0.7	0.2	0.1	2.5	0.6	0	1.7	0	0	0.2	-2.2	1.5	0	-0.4	
1	130	145	86.44	0.4	-6.9	12	1.043	0.5	2.9	2.9	0.2	0	3	6.5	0.6	0	0	0.6	0.2	0.2	2.3	0.6	0	1.7	0	0	0.5	-2.2	1.2	0	-0.4	
1	145	160	43.38	0.5	-6.2	10.7	1.038	0.5	2.9	3	0.4	0	3.1	6.5	0.6	0	0	0.6	0.2	0.1	2.2	0.6	0	1.6	0	0	0.5	-2.1	0.9	0	-0.4	
1	160	180	21.31	0.3	-5.6	9.6	1.034	0.5	3	3.2	0.6	0	3.2	6.5	0.6	0	0	0.6	0.2	0.1	2	0.6	0	1.6	0	0	0.7	-1.9	0.7	0	-0.4	
1	180	200	9.81	0.4	-5	8.6	1.031	0.5	3.1	3.5	0.9	0	3.3	6.5	0.6	0	0	0.6	0.1	0.1	1.9	0.6	0	1.7	0	0	0.7	-1.7	0.5	0	-0.4	
1	200	220	4.719	0.5	-4.6	7.8	1.029	0.5	3.2	3.7	1.2	0	3.5	6.5	0.6	0	0	0.6	0.1	0.1	1.7	0.6	0	1.7	0	0	0.9	-1.4	0.3	0	-0.3	
1	220	240	2.417	0.6	-4.3	7.3	1.027	0.5	3.3	4	1.4	0	3.6	6.5	0.6	0	0	0.6	0.1	0.1	1.6	0.6	0	1.8	0	0	0.9	-1.2	0.3	0	-0.3	
1	240	265	1.177	0.8	-4	6.9	1.026	0.6	3.5	4.3	1.8	0	3.8	6.5	0.5	0	0	0.6	0.1	0.1	1.5	0.6	0	1.9	0	0	0.9	-0.9	0.4	0	-0.2	
1	265	295	0.5084	1.1	-3.8	6.5	1.025	0.6	3.7	4.7	2.2	0	4	6.5	0.4	0	0	0.6	0.1	0.1	1.4	0.7	0	2	0	0	0.9	-0.6	0.5	0	-0.1	
1	295	325	0.2097	1.8	-3.6	6.3	1.024	0.7	3.9	5.2	2.7	0	4.3	6.5	0.3	0	0	0.6	0.1	0.1	1.4	0.7	0	2.1	0	0	0.9	-0.2	0.6	0	0.1	
1	325	360	0.08189	2.6	-3.5	6.1	1.024	0.8	4.2	5.7	3.2	0	4.6	6.5	0.2	0	0	0.6	0.1	0.1	1.3	0.8	0	2.3	0	0	0.9	0.1	0.7	0	0.3	
1	360	400	0.02909	4.1	-3.4	6	1.024	1	4.6	6.4	4	0	5	6.5	0.3	0	0	0.6	0.1	0.1	1.2	0.9	0	2.6	0	0	0.9	0.5	0.8	0	0.5	
1	400	445	0.009915	6.6	-3.3	5.9	1.023	1.2	5.1	7.4	5	0	5.4	6.5	0.5	0	0	0.7	0.2	0.1	1.2	1.1	0	3	0	0	0.9	0.9	0.9	0	0.9	
1	445	490	0.003032	11.8	-3.3	5.8	1.023	1.5	5.8	8.6	6.2	0	6	6.5	0.8	0	0	0.8	0.2	0.1	1.2	1.3	0	3.5	0	0	0.9	1.2	1	0	1.4	
1	490	540	0.0005925	25.8	-3.3	5.8	1.023	2.1	6.6	10	7.8	0	6.8	6.5	1.3	0	0	0.9	0.2	0.1	1.3	1.7	0	4.2	0	0	0.9	1.4	1.1	0	2.1	
1	540	665	8.917e-05	40.8	-3.3	5.8	1.023	3.1	8	12.5	10.6	0	8	6.5	1.5	0	0	1	0.2	0.1	1.5	2.4	0	5.5	0	0	0.9	1.5	1.2	0	3.3	
2	50	60	21570	0.8	-14.3	30.6	1.119	1.2	2.7	1.9	0	0	3.1	6.5	2.6	0	0	1.9	-1.2	0.5	4.1	1.2	0.5	3.1	0	0	0.2	0.8	5.4	2.1	-0.1	
2	60	70	8106	0.3	-12.8	26.4	1.102	0.9	2.7	2.1	0	0	2.9	6.5	2.6	0	0	1.6	-1	0.3	3.8	1.1	0.5	2.7	0	0	0.2	-0.4	4.3	1.4	-0.2	
2	70	80	3471	0.5	-11.6	23.1	1.089	0.8	2.7	2.2	0	0	2.9	6.5	2.6	0	0	1.4	-0.8	0.2	3.5	1	0.4	2.4	0	0	0.2	-1.2	3.5	1.4	-0.3	
2	80	90	1611	0.7	-10.5	20.3	1.077	0.7	2.7	2.4	-0.1	0	2.8	6.5	2.6	0	0	1.3	-0.7	0.2	3.3	0.9	0.4	2.2	0	0	0.2	-1.7	2.8	1.4	-0.3	
2	90	100	799.8	1	-9.5	18	1.068	0.7	2.8	2.5	-0.1	0	2.9	6.5	2.7	0	0	1.2	-0.5	0.2	3.1	0.8	0.4	2	0	0	0.2	-2	2.3	1.4	-0.4	
2	100	110	435.3	0.4	-8.7	16.1	1.06	0.6	2.8	2.7	0	0	2.9	6.5	2.7	0	0	1.1	-0.5	0.2	2.9	0.8	0.4	1.9	0	0	0.2	-2.1	1.9	1	-0.4	
2	110	120	241.5	0.6	-8	14.5	1.054	0.6	2.8	2.8	0.2	0	3	6.5	2.8	0	0	1.1	-0.4	0.2	2.7	0.8	0.4	1.8	0	0	0.2	-2.2	1.6	1	-0.4	
2	120	130	140.9	0.4	-7.4	13.2	1.048	0.6	2.9	2.9	0.3	0	3.1	6.5	2.8	0	0	1.1	-0.3	0.2	2.6	0.7	0.4	1.7	0	0	0.2	-2.2	1.3	0	-0.4	
2	130	145	76.38	0.4	-6.8	11.9	1.043	0.6	2.9	3.1	0.5	0	3.1	6.5	2.9	0	0	1.1	-0.3	0.2	2.4	0.7	0.4	1.6	0	0	0.5	-2.2	1.1	0	-0.4	
