*
* Created based on the data from H1 collaboration DESY-14-089, Eur. Phys. J. C75 (2015) 2, 65 [arxiv:1406.4709]
*
* Normalized cross section are given without units.
* 
* Last two columns are repeated for hadronisation corrections ('NPCorr') and their uncertainties.
*
!
&Data
   Name = 'H1 normalised inclusive jets with unfolding'
   Reaction  = 'FastNLO ep jets normalised'

   NDATA = 24
   NColumn = 41

   ColumnType = 9*'Bin','Sigma',32*'Error'
   ColumnName = 'q2min', 'q2max', 'etmin', 'etmax', 'ymin','ymax','pt', 'NPCorr','Z0Corr','Sigma', 'stat', 'ignore', 'uncor', 'H1_MultiJets_DESY-14-089_lArN', 'H1_MultiJets_DESY-14-089_jes', 'H1_MultiJets_DESY-14-089_rces', 'H1_MultiJets_DESY-14-089_elE1', 'H1_MultiJets_DESY-14-089_elTh1', 'H1_MultiJets_DESY-14-089_eID1', 'H1_MultiJets_DESY-14-089_model1', 'H1_MultiJets_DESY-14-089_elE2', 'H1_MultiJets_DESY-14-089_elTh2', 'H1_MultiJets_DESY-14-089_eID2', 'H1_MultiJets_DESY-14-089_model2', 'H1_MultiJets_DESY-14-089_elE3', 'H1_MultiJets_DESY-14-089_elTh3', 'H1_MultiJets_DESY-14-089_eID3', 'H1_MultiJets_DESY-14-089_model3', 'H1_MultiJets_DESY-14-089_elE4', 'H1_MultiJets_DESY-14-089_elTh4', 'H1_MultiJets_DESY-14-089_eID4', 'H1_MultiJets_DESY-14-089_model4', 'H1_MultiJets_DESY-14-089_elE5', 'H1_MultiJets_DESY-14-089_elTh5', 'H1_MultiJets_DESY-14-089_eID5', 'H1_MultiJets_DESY-14-089_model5', 'H1_MultiJets_DESY-14-089_elE6', 'H1_MultiJets_DESY-14-089_elTh6', 'H1_MultiJets_DESY-14-089_eID6', 'H1_MultiJets_DESY-14-089_model6', 'ignore', 'ignore'

   NInfo   = 6
   DataInfo = 319.,       0.445,           1.,                 1.        , 3. ,     0.
   CInfo    = 'sqrt(S)', 'lumi(e-)/lumi(tot)', 'PublicationUnits', 'UseZMVFNS','MurDef', 'MufDef' 

   IndexDataset = 311

   TheoryInfoFile = 'datafiles/hera/h1/jets/1406.4709/fnh5001_I1301218.tab'
   TheoryType     = 'FastNLO'

   Percent   = 41*True
&End
&PlotDesc
   PlotN = 6
   PlotDefColumn = 'q2min'
   PlotDefValue = 100., 160., 220., 300., 500., 800., 5100.,20000.
   PlotVarColumn = 'pt'
   PlotOptions(1) = 'Experiment:H1@Title: 150 < Q^{2} < 200 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.5@Xlog@Ylog'
   PlotOptions(2) = 'Experiment:H1@Title: 200 < Q^{2} < 270 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.5@Xlog@Ylog'
   PlotOptions(3) = 'Experiment:H1@Title: 270 < Q^{2} < 400 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.5@Xlog@Ylog'
   PlotOptions(4) = 'Experiment:H1@Title: 400 < Q^{2} < 700 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.5@Xlog@Ylog'
   PlotOptions(5) = 'Experiment:H1@Title: 700 < Q^{2} < 5000 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.005@Ymax:0.7@Xlog@Ylog'
   PlotOptions(6) = 'Experiment:H1@Title: 5000 < Q^{2} < 15000 GeV^{2} @XTitle:P_{T} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.008@Ymax:0.7@Xlog@Ylog'
&End
150 200 7 11     0.2 0.7  9.0 0.93 1.00 0.1632 2.7 1.1 0.72 0.5 0.47 0.21 -0.375 0.125 0 -0.29 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.93 2.2
150 200 11 18    0.2 0.7 14.5 0.97 1.00 0.0716 4.1 3.0 2.31 0.5 1.48 -0.11 -0.585 0.235 0 1.02 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.7
150 200 18 30    0.2 0.7 24.0 0.96 1.00 0.0187 6.4 4.2 3.28 0.5 2.13 -0.34 -0.445 0.365 0 1.43 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.96 1.1
150 200 30 50    0.2 0.7 40.0 0.95 1.00 0.0021 15.3 11.9 10.01 0.5 3.33 -0.39 0.2 0.39 0 5.45 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.95 0.7
200 270 7 11     0.2 0.7  9.0 0.93 1.00 0.1728 2.9 1.7 1.17 0.5 0.41 0.37 0 0 0 0.00 -0.755 0.095 -0.01 -0.59 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.93 2.1
200 270 11 18    0.2 0.7 14.5 0.97 1.00 0.0844 4.1 3.3 2.53 0.5 1.41 -0.13 0 0 0 0.00 -0.65 0.195 -0.01 1.22 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.7
200 270 18 30    0.2 0.7 24.0 0.97 1.00 0.0221 6.6 5.2 4.16 0.5 2.22 -0.27 0 0 0 0.00 -0.585 0.15 0 2.02 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.3
200 270 30 50    0.2 0.7 40.0 0.96 1.00 0.0027 15.2 6.3 4.82 0.5 3.44 -0.45 0 0 0 0.00 -0.06 0.185 0 1.93 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.96 1.2
270 400 7 11     0.2 0.7  9.0 0.93 1.00 0.1895 3.0 1.4 0.75 0.5 0.34 0.45 0 0 0 0.00 0 0 0 0.00 -0.87 0.09 -0.01 0.29 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.93 1.5
270 400 11 18    0.2 0.7 14.5 0.97 1.00 0.1009 4.0 3.0 2.28 0.5 1.28 0.04 0 0 0 0.00 0 0 0 0.00 -0.795 0.135 -0.02 1.09 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.1
270 400 18 30    0.2 0.7 24.0 0.97 1.00 0.0254 6.8 3.6 2.52 0.5 2.19 -0.16 0 0 0 0.00 0 0 0 0.00 -0.805 0.505 -0.02 0.71 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 0.9
270 400 30 50    0.2 0.7 40.0 0.95 1.00 0.0032 15.1 6.3 4.83 0.5 3.57 -0.18 0 0 0 0.00 0 0 0 0.00 0.57 0.12 -0.04 -1.88 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.95 0.5
400 700 7 11     0.2 0.7  9.0 0.93 1.00 0.2229 3.2 1.6 0.77 0.5 0.53 0.34 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -1.14 0.015 -0.02 0.26 0 0 0 0.00 0 0 0 0.00 0.93 1.2
400 700 11 18    0.2 0.7 14.5 0.97 1.00 0.1228 4.1 1.7 1.05 0.5 1.00 0.16 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.635 0.095 -0.04 0.15 0 0 0 0.00 0 0 0 0.00 0.97 1.0
400 700 18 30    0.2 0.7 24.0 0.97 1.00 0.0363 6.1 4.1 3.10 0.5 2.23 0.05 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.78 0.115 -0.07 1.24 0 0 0 0.00 0 0 0 0.00 0.97 0.5
400 700 30 50    0.2 0.7 40.0 0.96 1.00 0.0039 16.5 11.2 9.32 0.5 3.56 -0.15 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.065 0.325 -0.16 -4.97 0 0 0 0.00 0 0 0 0.00 0.96 0.4
700 5000 7 11    0.2 0.7  9.0 0.92 1.02 0.2412 3.4 1.2 0.64 0.5 0.42 0.27 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.625 -0.025 -0.06 0.23 0 0 0 0.00 0.92 0.9
700 5000 11 18   0.2 0.7 14.5 0.97 1.02 0.1586 3.9 1.7 1.10 0.5 0.75 0.04 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.69 -0.14 -0.01 -0.46 0 0 0 0.00 0.97 0.5
700 5000 18 30   0.2 0.7 24.0 0.97 1.03 0.0596 4.8 2.6 1.82 0.5 1.59 0.04 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.695 0.085 -0.06 0.52 0 0 0 0.00 0.97 0.4
700 5000 30 50   0.2 0.7 40.0 0.96 1.02 0.0114 8.5 4.3 3.03 0.5 2.94 -0.01 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.47 0.3 -0.13 0.42 0 0 0 0.00 0.96 0.3
5000 15000 7 11  0.2 0.7  9.0 0.91 1.11 0.3043 14.5 5.9 5.01 0.5 0.19 0.28 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.045 -0.15 0 -2.88 0.91 0.6
5000 15000 11 18 0.2 0.7 14.5 0.96 1.11 0.2039 16.3 2.9 2.22 0.5 0.57 0.01 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -1.055 -0.31 -0.06 -1.24 0.96 0.6
5000 15000 18 30 0.2 0.7 24.0 0.99 1.11 0.0784 21.5 15.7 13.59 0.5 1.09 0.20 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.65 -0.255 -0.09 -7.82 0.99 1.1
5000 15000 30 50 0.2 0.7 40.0 0.98 1.11 0.0361 19.5 22.4 19.36 0.5 1.66 -0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.065 0.275 -0.15 -11.13 0.98 0.8
