*
* Created based on the data from H1 collaboration DESY-14-089, Eur. Phys. J. C75 (2015) 2, 65 [arxiv:1406.4709]
*
* Normalized cross section are given without units.
* 
* Last two columns are repeated for hadronisation corrections ('NPCorr') and their uncertainties.
*
!
&Data
   Name = 'H1 normalised dijets with unfolding'
   Reaction  = 'FastNLO ep jets normalised'

   NDATA = 24
   NColumn = 41

!
   ColumnType = 9*'Bin','Sigma',32*'Error'
ColumnName = 'q2min', 'q2max', 'etmin', 'etmax', 'ymin','ymax','pt', 'NPCorr','Z0Corr','Sigma', 'stat', 'ignore', 'uncor', 'H1_MultiJets_DESY-14-089_lArN', 'H1_MultiJets_DESY-14-089_jes', 'H1_MultiJets_DESY-14-089_rces', 'H1_MultiJets_DESY-14-089_elE1', 'H1_MultiJets_DESY-14-089_elTh1', 'H1_MultiJets_DESY-14-089_eID1', 'H1_MultiJets_DESY-14-089_model1', 'H1_MultiJets_DESY-14-089_elE2', 'H1_MultiJets_DESY-14-089_elTh2', 'H1_MultiJets_DESY-14-089_eID2', 'H1_MultiJets_DESY-14-089_model2', 'H1_MultiJets_DESY-14-089_elE3', 'H1_MultiJets_DESY-14-089_elTh3', 'H1_MultiJets_DESY-14-089_eID3', 'H1_MultiJets_DESY-14-089_model3', 'H1_MultiJets_DESY-14-089_elE4', 'H1_MultiJets_DESY-14-089_elTh4', 'H1_MultiJets_DESY-14-089_eID4', 'H1_MultiJets_DESY-14-089_model4', 'H1_MultiJets_DESY-14-089_elE5', 'H1_MultiJets_DESY-14-089_elTh5', 'H1_MultiJets_DESY-14-089_eID5', 'H1_MultiJets_DESY-14-089_model5', 'H1_MultiJets_DESY-14-089_elE6', 'H1_MultiJets_DESY-14-089_elTh6', 'H1_MultiJets_DESY-14-089_eID6', 'H1_MultiJets_DESY-14-089_model6', 'ignore', 'ignore'
 
   NInfo   = 6
   DataInfo = 319.,       0.445,           1.,                 1.        , 3. ,     0.
   CInfo    = 'sqrt(S)', 'lumi(e-)/lumi(tot)', 'PublicationUnits', 'UseZMVFNS','MurDef', 'MufDef' 

   IndexDataset = 312

   TheoryInfoFile = 'datafiles/hera/h1/jets/1406.4709/fnh5002_I1301218.tab'
   TheoryType     = 'FastNLO'

   Percent   = 41*True
&End
&PlotDesc
   PlotN = 6
   PlotDefColumn = 'q2min'
   PlotDefValue = 100., 160., 220., 300., 500., 800., 5100.,20000.
   PlotVarColumn = 'pt'
   PlotOptions(1) = 'Experiment:H1@Title: 150 < Q^{2} < 200 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.0001@Ymax:0.25@Xlog@Ylog'
   PlotOptions(2) = 'Experiment:H1@Title: 200 < Q^{2} < 270 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.0001@Ymax:0.25@Xlog@Ylog'
   PlotOptions(3) = 'Experiment:H1@Title: 270 < Q^{2} < 400 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.0001@Ymax:0.25@Xlog@Ylog'
   PlotOptions(4) = 'Experiment:H1@Title: 400 < Q^{2} < 700 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.0005@Ymax:0.25@Xlog@Ylog'
   PlotOptions(5) = 'Experiment:H1@Title: 700 < Q^{2} < 5000 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.25Xlog@Ylog'
   PlotOptions(6) = 'Experiment:H1@Title: 5000 < Q^{2} < 15000 GeV^{2} @XTitle:<P_{T}>_{2} (GeV)@YTitle:#sigma_{jet}/#sigma_{NC}@Xmin:7.0@Xmax:50.@Ymin:0.001@Ymax:0.25@Xlog@Ylog'
&End
150 200 7 11     0.2 0.7   9.0 0.94 1.00 0.0542 3.6 1.8 1.37 0.6 -0.11 0.40 -0.365 0.115 0 0.76 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.94 2.0
150 200 11 18    0.2 0.7  14.5 0.97 1.00 0.0313 5.8 3.1 2.53 0.6 1.03 -0.30 -0.21 0.15 0.01 1.32 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.4
150 200 18 30    0.2 0.7  24.0 0.96 1.00 0.0083 6.6 5.0 3.88 0.6 2.55 -0.40 -0.305 0.38 0 1.68 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.96 1.0
150 200 30 50    0.2 0.7  40.0 0.96 1.00 0.0010 16.4 8.7 7.11 0.6 3.37 -0.49 -0.105 0.465 0 3.60 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.96 1.2
200 270 7 11     0.2 0.7   9.0 0.94 1.00 0.0571 4.0 1.8 1.33 0.6 -0.24 0.51 0 0 0 0.00 -0.49 0.055 -0.01 0.69 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.94 1.7
200 270 11 18    0.2 0.7  14.5 0.98 1.00 0.0392 5.5 2.6 1.86 0.6 1.26 -0.12 0 0 0 0.00 -0.69 0.145 -0.01 0.79 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.98 1.6
200 270 18 30    0.2 0.7  24.0 0.97 1.00 0.0093 7.4 4.4 3.46 0.6 2.22 -0.30 0 0 0 0.00 -0.14 0.235 0 1.52 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 1.0
200 270 30 50    0.2 0.7  40.0 0.95 1.00 0.0012 18.1 12.5 10.54 0.6 3.44 -0.45 0 0 0 0.00 -0.055 0.215 0 5.75 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.95 1.9
270 400 7 11     0.2 0.7   9.0 0.93 1.00 0.0666 3.9 1.4 0.85 0.6 -0.36 0.52 0 0 0 0.00 0 0 0 0.00 -0.53 0.11 -0.01 0.33 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.93 1.2
270 400 11 18    0.2 0.7  14.5 0.98 1.00 0.0411 6.1 3.4 2.75 0.6 1.21 -0.03 0 0 0 0.00 0 0 0 0.00 -0.555 0.09 -0.02 1.43 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.98 0.9
270 400 18 30    0.2 0.7  24.0 0.97 1.00 0.0138 5.9 3.1 2.16 0.6 2.11 -0.21 0 0 0 0.00 0 0 0 0.00 -0.275 0.33 -0.03 0.24 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.97 0.8
270 400 30 50    0.2 0.7  40.0 0.96 1.00 0.0013 20.5 9.5 7.80 0.6 3.64 -0.15 0 0 0 0.00 0 0 0 0.00 0.17 0.335 -0.06 -3.98 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 0.96 0.4
400 700 7 11     0.2 0.7   9.0 0.92 1.00 0.0761 4.1 1.3 0.86 0.6 -0.39 0.44 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.285 0.035 -0.01 -0.36 0 0 0 0.00 0 0 0 0.00 0.92 1.1
400 700 11 18    0.2 0.7  14.5 0.97 1.00 0.0495 6.3 3.0 2.39 0.6 1.02 0.10 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.51 0.105 -0.03 1.25 0 0 0 0.00 0 0 0 0.00 0.97 0.9
400 700 18 30    0.2 0.7  24.0 0.98 1.00 0.0167 6.2 3.1 2.23 0.6 1.91 -0.08 0 0 0 0.00 0 0 0 0.00 0 0 0 0.00 -0.315 0.09 -0.09 0.67 0 0 0 0.00 0 0 0 0.00 0.98 0.5
