&DATA
  Name = 'ATLAS Jet data 0 <= |y| < 0.3'
  NDATA = 17
  NColumn = 27
  ColumnType = 'Flag', 2*'Bin','Sigma','Error',22*'Error'
  ColumnName = 'binFlag', 'pt1','pt2','Sigma','stat',
		'ATL_Jet2010_JES1_1' , 'ATL_Jet2010_JES2_7' ,
	 'ATL_Jet2010_JES3_13' , 'ATL_Jet2010_JES4_19' ,
	'ATL_Jet2010_JES5_25' , 'ATL_Jet2010_JES6_31' ,
         'ATL_Jet2010_JES7_32' , 'ATL_Jet2010_JES8_38' ,
	 'ATL_Jet2010_JES9_44' , 'ATL_Jet2010_JES10_50' ,
	'ATL_Jet2010_JES11_56' ,
         'ATL_Jet2010_JES12_62' , 'ATL_Jet2010_JES13_68' ,
	'ATL_Jet2010_UnfClo_74' , 'ATL_Jet2010_Match_75' ,
	 'ATL_Jet2010_JER_76' ,
         'ATL_Jet2010_YReso_82' , 'ATL_Jet2010_RecoEff_83' ,
	 'ATLAS_lumi2010' , 'ATL_Jet2010_uncor_JESPileUp' ,
	'ATL_Jet2010_uncor_TEff' ,
         'ATL_Jet2010_uncor_CleEff'
  NInfo   = 1
  DataInfo = 7000.
  CInfo    = 'sqrt(S)'
  IndexDataset = 127
  Reaction  = 'pp jets APPLGRID'
  TheoryType     = 'expression'
  TermName = 'A1', 'K' 
  TermType = 'applgrid','kfactor' 
  TermSource = 'theoryfiles/atlas/Jets2010/R06/eta1.root' , 
               'theoryfiles/atlas/Jets2010/R06/KF-eta1.txt' 
  TheorExpr= 'K*A1/0.6'
  Percent   = 50*True
&END
0       10.0    20.0    0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
3	20.0	30.0	10049929.659032	0.565073	12.627546	10.786959	16.047274	9.710837	5.730816	0.000000	2.334007	5.559096	5.101015	0.007266	0.008760	2.180848	0.000055	0.062954	1.338584	3.346848	0.035557	2.000000	3.400000	0.819276	1.000000	0.511914
3	30.0	45.0	1230955.207273	1.210550	8.356227	10.078568	10.096469	7.964737	2.386216	0.000000	2.525825	4.078175	4.377517	0.049443	0.030317	3.564297	0.001284	0.064289	0.752497	2.986453	0.028265	1.000000	3.400000	0.573422	1.000000	0.408445
3	45.0	60.0	219285.679772	2.627313	2.104211	8.359303	5.132332	4.563734	1.240900	0.000000	3.495270	2.776112	4.885871	0.211529	0.383491	5.556140	0.016634	0.040117	1.039289	1.440646	0.112071	1.000000	3.400000	0.398804	1.000000	0.301555
3	60.0	80.0	54479.758887	0.955120	1.066702	6.869329	1.087581	3.683455	0.804868	0.000000	3.225139	1.656659	4.271433	0.393730	0.113355	4.587239	0.160833	0.075104	0.440059	1.252653	0.009840	1.000000	3.400000	0.332531	1.000000	0.210354
3	80.0	110.0	11447.971328	0.839072	0.543879	6.446999	1.578141	4.318129	1.537709	0.000000	3.432366	1.810317	5.022728	1.043315	0.405376	2.708309	0.497850	0.017814	0.309484	0.531507	0.056420	1.000000	3.400000	0.586363	1.000000	0.132614
3	110.0	160.0	1930.139971	0.605986	0.066798	4.690162	3.031542	3.275372	1.192710	0.000000	3.224991	1.233620	5.378399	1.728721	0.379243	0.137250	1.310505	0.211987	0.080501	0.043695	0.006821	1.000000	3.400000	0.406846	1.000000	0.081853
3	160.0	210.0	320.949096	0.673259	0.006563	5.865985	4.584230	2.201167	1.496786	0.000000	2.703943	0.938296	6.107542	2.681128	0.371482	0.300515	4.786978	0.145073	0.066013	0.803543	0.055302	1.000000	3.400000	0.452554	1.000000	0.065909
3	210.0	260.0	77.779288	0.896551	0.001995	7.011714	3.615058	1.460161	1.562793	0.000000	2.598848	0.563481	6.111604	3.126116	0.168557	0.075697	6.239733	0.140273	0.126632	0.074907	0.073087	1.000000	3.400000	0.278692	1.000000	0.062926
3	260.0	310.0	25.377556	0.833351	0.000697	5.188128	2.506355	1.428898	2.224323	0.000000	2.537045	0.556936	6.230691	4.229344	0.610981	0.014505	7.092934	0.203945	0.318517	0.745857	0.036219	1.000000	3.400000	0.294327	1.000000	0.062402
